id,symbol,date,calendarYear,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
14,AAPL,2020-09-30,2020,Q4,1.3636044481554577,1.2181949294064065,0.36071049035979963,52.08893628860243,9.135194581219226,61.22413086982166,95.144592466695,-33.920461596873345,0.3816037590033695,0.2283687285542057,0.23031623852360197,0.19587931620761073,0.1495201664317831,0.039127723163562715,0.19395766693705138,0.06762137521968366,0.8504798335682169,1.008527918781726,0.2283687285542057,0.34714469199229364,1.720809929750991,0.6016060388034584,0.6324623822247223,23.30441640378549,0.18300188551709418,4.957039440456695,1.727814127386834,0.9459286930206167,9.852006894853485,1.759723657727248,0.19975423603220865,1.2062642729449626,1.1016775960916474,5.331516901945652,0.27704568768247456,0.3180314692880769,0.9132970451010887,0.18300188551709418,1.4943714140460456,-11.533632286995516,11.914302258251302,0.27704568768247456,30.23375325334027,30.23375325334027,30.5332962969489,38.969525838791135,105.12149871328225,96.00715415143857,96.00715415143857,2.814465755023805,30.5332962969489,0.0017773226753422357,117.28919172741317,30.23375325334027
15,AAPL,2020-06-30,2020,Q3,1.4694496317589543,1.3124488554103106,0.35022765899410396,48.36642372455391,9.674908796108634,58.04133252066254,85.91406566680178,-27.872733146139232,0.3799949736114602,0.21933484124989527,0.22010555415933653,0.18853983412917819,0.14341173783968944,0.03545994252294041,0.15568191250933844,0.05896156306018214,0.8565882621603106,1.0035138644870523,0.21933484124989527,0.35520759806393065,1.5594892227663872,0.5654301689412613,0.609297046025783,18.781922525107603,0.14434498726967876,4.390359978971252,1.8607950116913483,1.0475583864118896,9.302413273001509,1.6724577577269033,0.18807666128869618,0.9432304102446498,0.8525073082820859,5.392662338701281,0.324891140140407,0.27261455977213706,0.9038166062319464,0.14434498726967876,0.8712717536813922,-10.396805111821086,7.781444285031085,0.32489114014040704,21.765123134390304,21.765123134390304,26.35882768534808,34.95127144761397,106.9785550387597,96.68899455472928,96.68899455472928,0,26.35882768534808,0.0023238864187484836,104.30894593195733,21.765123134390304
16,AAPL,2020-03-31,2020,Q2,1.4959622869273836,1.2979790621682936,0.4180698066476575,47.346732289540924,8.348218011852099,55.69495030139302,81.1810366413488,-25.486086339955776,0.3836194330595236,0.22041397287054346,0.2252499442662871,0.1929072419529093,0.14358583936048724,0.03510923845193508,0.1434364042078419,0.05730118677164231,0.8564141606395127,1.0219404030187504,0.22041397287054346,0.34178214731585516,1.3963277016257571,0.5318217908077678,0.5826948045037567,16.97886393659181,0.12155387326837554,4.0854319413452345,1.9008703589008051,1.1086332932358656,10.780743851229754,1.6248154030482878,0.18200062421972535,0.7632277325685805,0.656980193807437,5.392707645992604,0.30002666903724773,0.22826813917994274,0.8607918263090677,0.12155387326837554,0.6518289995592772,-7.18348623853211,8.745729303547963,0.3000266690372478,14.136901272298374,14.136901272298374,19.012681259410424,24.63966757667348,96.76090786175598,83.29099859364435,83.29099859364435,-0.5089505106001408,19.012681259410424,0.003044142824813156,75.32575498944945,14.136901272298374
17,AAPL,2019-12-31,2020,Q1,1.5977819324399722,1.4399624122708274,0.38929728565695326,39.15464119626657,6.514434118935726,45.66907531520229,71.72873750044167,-26.059662185239375,0.38354806739345887,0.2784717759940753,0.2822727322231782,0.2421720994565395,0.14206343082027933,0.06528134156151466,0.24836090292747764,0.10722687947931912,0.8579365691797206,1.0136493409988658,0.2784717759940753,0.3179280014561767,1.2095475310227741,0.5097120076228444,0.5474186520273173,32.57197452229299,0.2817936689690836,3.804469960125543,2.2985780804085514,1.2547272283921882,13.815474737612888,2.4795171612972915,0.26956590667551333,1.7279571646010001,1.6086490722620859,6.068008443864608,0.1591563230796906,0.3323495137172045,0.9309542535063573,0.2817936689690836,2.0057841461811488,-14.483151400094922,21.310055865921786,0.15915632307969058,14.480262094693458,14.480262094693458,14.119434382861934,14.57582687533729,45.63456459572671,42.483692017302396,42.483692017302396,0.22155256850512678,14.119434382861934,0.0027297992155249106,48.08713565615642,14.480262094693458
18,AAPL,2019-09-30,2019,Q4,1.540125617208044,1.3844473032028604,0.46202160464632325,64.37164272329794,9.301986054824175,73.67362877812211,104.74589070405518,-31.072261925933077,0.3796533416614616,0.2439881324172392,0.2518269831355403,0.2137101811367895,0.15136107149500838,0.04042940363232462,0.15124657413137654,0.06711827421197776,0.8486389285049917,1.032128,0.2439881324172392,0.3191784140188352,1.1940478295464592,0.5036177624180587,0.5442214219155312,19.290123456790123,0.1842716595555638,3.7410043320661304,1.3981311675836172,0.8592222510597802,9.67535314174379,1.7133072930600888,0.1891786503444446,1.1083741648503656,0.95378074165652,5.597929728521256,0.2542013736665205,0.3108994378513429,0.8605223505775992,0.1842716595555638,1.2259852216748768,-7.169607490097227,28.36182336182336,0.2542013736665205,11.114868883387853,11.114868883387853,15.705219480324796,18.372100239660966,58.70321925640577,50.51543222099448,50.51543222099448,0.48117405389588275,15.705219480324796,0.0034590679665158887,56.63503805147841,11.114868883387853
19,AAPL,2019-06-30,2019,Q3,1.504648622135022,1.3498617675911888,0.5632970659056452,44.279953167685704,8.991423977130607,53.27137714481631,78.02840807575487,-24.757030930938555,0.37590365923916075,0.22055789923618727,0.22135702205950678,0.18666022412607555,0.15674586516665268,0.0311694115237448,0.10413038069171436,0.05103747822908379,0.8432541348333473,1.0036231884057971,0.22055789923618727,0.3364521364577224,1.12401509496558,0.468245567610479,0.5291935531106924,13.704387990762125,0.1073253518788393,3.340787509330679,2.032522474881015,1.1534260690365792,10.009538002980626,1.429721543203316,0.16698475355248743,0.6364545129744611,0.5270604749932887,5.175103754775323,0.36131023496614895,0.21624635284060287,0.8281196287383981,0.1073253518788393,0.4955284899071629,-5.818,7.143032535297729,0.36131023496614895,9.551057347184207,9.551057347184207,17.12086802356483,22.93052537534847,95.60572721876298,79.17297932966655,79.17297932966655,-2.030989390388009,17.12086802356483,0.00393918400311247,67.63450904745459,9.551057347184207
20,AAPL,2019-03-31,2019,Q2,1.3153819903595956,1.1343471398711769,0.4051102674572367,40.76566405240024,12.144554346024202,52.91021839842444,75.6995634635575,-22.789345065133055,0.37612686374213566,0.2312333017323106,0.23774885805395157,0.19927604929759546,0.16182121365910243,0.033804291253165225,0.10921027772529757,0.05404349262365747,0.8381787863408976,1.0281774133432724,0.2312333017323106,0.32932941128310694,1.0639523899489893,0.4600659998673882,0.515492699894732,13.282178217821782,0.09904110805291663,3.2306631399962216,2.207740315092473,1.1889104227572842,7.410728910728911,1.4973158519589118,0.16963549494441488,0.5966426269519655,0.47025387504811117,4.283845923607066,0.2978116079923882,0.19227785917435147,0.7881667413715823,0.09904110805291663,0.4973471844487048,-4.720694033008887,10.328703703703704,0.2978116079923882,8.443881901001323,8.443881901001323,15.40755559837973,19.32941220569155,101.66848703821655,80.1317201290901,80.1317201290901,-0.4656631122280237,15.40755559837973,0.0038517933812893894,58.85817915770283,8.443881901001323
21,AAPL,2018-12-31,2019,Q1,1.3005550271049011,1.139680282223433,0.4134628704413435,39.47681176610129,8.587004342087646,48.06381610818894,76.25184108341782,-28.188024975228878,0.3799193452733958,0.27690665401494485,0.28354880797058474,0.23680464950776894,0.16485401154521878,0.05342249123004182,0.16934991348013437,0.08795340496390844,0.8351459884547813,1.0239869784973872,0.27690665401494485,0.30699536282608053,0.9731788416516812,0.44095485131424833,0.49320356630069384,26.231460674157304,0.23263313867340712,3.1700115359820855,2.27981936670182,1.1802993701036282,10.480954290296712,2.1292017072000404,0.2255973070676096,1.408942907458476,1.2318352471166556,4.56240946657601,0.17871274730778863,0.31656980192148026,0.8742974896965156,0.23263313867340712,1.2276344234395842,-7.955290611028316,125.30516431924883,0.1787127473077886,6.3373508227869575,6.3373508227869575,8.861617402443363,9.355409005760079,32.01726861795586,27.992617579617832,27.992617579617832,0.21634383325820183,8.861617402443363,0.0047756529724610666,30.55540044126996,6.3373508227869575
22,AAPL,2018-09-30,2018,Q4,1.1238426916297297,0.9865658104153475,0.22173258261598755,70.10413354531002,9.172506183017312,79.27663972832732,129.58367683429515,-50.30703710596782,0.38289348171701115,0.256248012718601,0.2610651828298887,0.22456279809220986,0.13982096096461846,0.03862191537357304,0.13182823597487564,0.0647675993233116,0.8601790390353815,1.0187988584191587,0.256248012718601,0.31303028231594776,1.0684666859548098,0.46661721806831874,0.5165501060325768,18.569124423963135,0.1705318693605164,3.4133013523477094,1.2838044698438615,0.6945319209848267,9.811931243680485,1.5228549293046678,0.1719871488139996,1.0164864173089367,0.8581534154630894,3.452034316139928,0.24991150442477877,0.31038155802861683,0.8442350048660554,0.1705318693605164,0.9409581646423751,-6.4199276553765205,39.92433537832311,0.24991150442477875,10.183328365329874,10.183328365329874,17.346789894435613,19.31173600637168,66.20028421065405,55.88859726271577,55.88859726271577,0.7595949495839528,17.346789894435613,0.003235228365051223,62.50970137558287,10.183328365329874
23,AAPL,2018-06-30,2018,Q3,1.3073248407643312,1.0992569002123143,0.3610584089985093,44.55139397352858,16.265984654731458,60.817378628260045,105.46857873584217,-44.65120010758213,0.38338496198254013,0.23677837228949591,0.2493945367502112,0.21625833098657654,0.1328666064438422,0.032987110427638265,0.10020965819624356,0.048386911133363256,0.8671333935561578,1.0532825880114176,0.23677837228949591,0.32818151358688646,0.9969638709340665,0.4579845999330432,0.4992398137216891,14.907801418439716,0.12642233856893542,3.0378428694464503,2.020138809875981,0.8533347190106264,5.533018867924528,1.3974079806910302,0.15253567470510915,0.7418836758349315,0.5745911600320104,3.634144428078761,0.3171282229360188,0.27199849807565946,0.7745030369961348,0.12642233856893542,0.8292124542124543,-4.4346495255586165,37.53367875647668,0.3171282229360188,7.862502109979208,7.862502109979208,16.967741575894113,19.61513054605435,80.54422556278406,62.38174731087797,62.38174731087797,-1.3534440076777503,16.967741575894113,0.004041882645025401,64.56868200824769,7.862502109979208
24,AAPL,2018-03-31,2018,Q2,1.4560344827586207,1.235423197492163,0.5044670846394984,32.986898277638744,18.283971894471694,51.270870172110435,81.87697202704494,-30.606101854934508,0.38310679294044525,0.2599735021345503,0.26445523987110914,0.22608240509020724,0.14510143493320138,0.037610679669770504,0.10893929601664591,0.057135256774341975,0.8548985650667986,1.0172392097646912,0.2599735021345503,0.33153561069055404,0.9602925645107899,0.44410269891342447,0.48987206394390437,20.068181818181817,0.12417925147734735,2.8964989990384464,2.7283559443056054,1.0992101658360292,4.9223440354998695,1.742936967243493,0.16635827832229486,0.7527547440464711,0.5517050467105961,4.375231473327606,0.2307914918246274,0.24747697793480217,0.7329147389292796,0.12417925147734735,0.7388416837581795,-3.7441227418955703,-17.779083431257344,0.23079149182462738,6.64555210990085,6.64555210990085,13.791556023357378,15.25058530965128,76.03700609613131,55.72864247191012,55.72864247191012,-0.5153646070158019,13.791556023357378,0.003783321871564034,49.372369484248374,6.64555210990085
25,AAPL,2017-12-31,2018,Q1,1.2420112619615158,1.1059177116799668,0.23742529450374822,51.883048486289965,7.316709880289071,59.19975836657903,104.2395321895515,-45.039773822972464,0.384084808535218,0.29757738439060855,0.3061397845808841,0.22725470875380835,0.25767665556788755,0.04932471963696613,0.1431179965620297,0.09028679821034617,0.7423233444321125,1.0287736926238866,0.29757738439060855,0.3008893936488739,0.8730447435431066,0.4256987313668222,0.4661099242571373,35.79564032697548,0.23115196078431371,2.9015470866411315,1.7346706222126171,0.8633960466777805,12.30061072155621,2.621603966863624,0.21704597412941193,1.3834187679461094,1.2384905797655605,3.772484650031675,0.16640917019686022,0.32044442934320955,0.8952391050789948,0.23115196078431371,1.5311722047840675,-9.545546558704453,75.448,0.16640917019686022,6.171964874785128,6.171964874785128,9.80036133645929,10.78125222377274,34.162552942477,30.583653323436895,30.583653323436895,0.12187502513830055,9.80036133645929,0.003858762570963853,33.089090026534336,6.171964874785128
26,AAPL,2017-09-30,2017,Q4,1.2760628484139107,1.0896700855039974,0.2012518102644474,61.061830768938165,13.383668218573877,74.44549898751204,135.21226415094338,-60.766765163431344,0.3790676886209323,0.24952927975047073,0.2646874227353126,0.20376956579623043,0.23015017604368757,0.028546383210016013,0.07992718971703955,0.04779512212892297,0.7698498239563124,1.0607469512195122,0.24952927975047073,0.3082178093834845,0.8629808947607929,0.42034732372196804,0.4632258426201412,19.6996996996997,0.13533886583679114,2.799906003118309,1.473915846718807,0.6656200941915228,6.724613800205973,1.5563745078885831,0.14009149550116035,0.7600844210269568,0.5658880947553786,3.6014194197879843,0.3052081388837036,0.29776146370223855,0.7445068983137455,0.13533886583679114,0.8475071726303254,-3.914,-21.446575342465753,0.3052081388837035,5.920534166076078,5.920534166076078,15.094045975769793,18.518523505693484,68.08766672614962,50.69173756770567,50.69173756770567,0.7777779872391262,15.094045975769793,0.004120308765300159,56.97390690592156,5.920534166076078
